3.402526900000000154e+01 1.000000000000000000e+00 2.426392900000000097e+01 2.038843999999999889e-04 8.397381099999999776e+01 9.554893300000000522e+01 1.153217000000000043e-13 4.210047000000000181e-04 -4.266934999999999831e-05 -1.130720999999999905e-09
3.235739900000000091e+01 1.000000000000000000e+00 2.192042199999999852e+01 2.013620999999999944e-04 8.161508100000000354e+01 9.099898399999999299e+01 3.662834000000000243e-13 1.411158000000000030e-03 -1.433953999999999925e-04 -3.611480000000000023e-09
3.076895299999999978e+01 9.999980000000000535e-01 1.979839600000000033e+01 1.989449999999999867e-04 7.871301599999999610e+01 8.666570500000000266e+01 1.101709999999999957e-12 4.413056000000000270e-03 -4.585556999999999979e-04 -1.130991999999999934e-08
2.925614699999999857e+01 9.999949999999999672e-01 1.787855400000000117e+01 1.966493999999999946e-04 7.452041800000000649e+01 8.253876999999999953e+01 3.064912999999999827e-12 1.272472000000000013e-02 -1.366091999999999957e-03 -3.402749999999999815e-08
2.781538000000000110e+01 9.999829999999999552e-01 1.614453599999999867e+01 1.945249999999999985e-04 6.757096500000000106e+01 7.860835699999999804e+01 7.995157000000000725e-12 3.439626999999999962e-02 -3.845603999999999863e-03 -9.734905999999999966e-08
2.644322000000000017e+01 9.999519999999999520e-01 1.458414499999999947e+01 1.926931000000000000e-04 5.665498699999999843e+01 7.486510499999999979e+01 1.903049999999999893e-11 8.485655000000000281e-02 -1.013674999999999993e-02 -2.600521999999999892e-07
2.513640200000000036e+01 9.998759999999999870e-01 1.319167900000000060e+01 1.914172000000000009e-04 4.266030800000000056e+01 7.130010500000000206e+01 4.254030000000000120e-11 1.966388000000000025e-01 -2.497776000000000163e-02 -6.472117999999999483e-07
2.389181299999999908e+01 9.997000000000000330e-01 1.197204999999999941e+01 1.912217999999999926e-04 2.996381999999999834e+01 6.790486699999999587e+01 8.672243999999999857e-11 4.157334999999999781e-01 -5.778729999999999978e-02 -1.505157999999999905e-06
2.270648999999999873e+01 9.993250000000000188e-01 1.094668599999999969e+01 1.930687000000000104e-04 2.104410499999999828e+01 6.467130400000000634e+01 1.645442000000000024e-10 8.188701999999999925e-01 -1.255797999999999914e-01 -3.278806000000000012e-06
2.157760999999999996e+01 9.985770000000000479e-01 1.016113900000000037e+01 1.985688999999999955e-04 1.572207200000000071e+01 6.159172000000000224e+01 2.923545000000000165e-10 1.514564000000000021e+00 -2.566611999999999782e-01 -6.689533000000000348e-06
2.050248699999999857e+01 9.971700000000000008e-01 9.698282999999999987e+00 2.103286000000000109e-04 1.284364599999999967e+01 5.865878500000000173e+01 4.892191000000000152e-10 2.653201000000000143e+00 -4.989741999999999789e-01 -1.292080000000000003e-05
1.947855900000000062e+01 9.946669999999999678e-01 9.689379000000000630e+00 2.321709000000000034e-04 1.157387699999999953e+01 5.586551000000000045e+01 7.707302000000000482e-10 4.416081000000000145e+00 -9.235702000000000078e-01 -2.360052000000000016e-05
1.850339100000000059e+01 9.904399999999999871e-01 1.033608399999999961e+01 2.695659000000000206e-04 1.155013399999999990e+01 5.320525099999999696e+01 1.148959999999999928e-09 7.043859000000000314e+00 -1.641661999999999955e+00 -4.110194000000000309e-05
1.757465900000000047e+01 9.836230000000000251e-01 1.191534900000000086e+01 3.297142999999999884e-04 1.269150300000000087e+01 5.067167100000000346e+01 1.761432000000000003e-09 1.169896999999999920e+01 -2.797064999999999912e+00 -6.832511000000000151e-05
1.669015299999999868e+01 9.730910000000000393e-01 1.482053100000000079e+01 4.219957000000000092e-04 1.538083100000000059e+01 4.825873800000000102e+01 2.411392000000000104e-09 1.753059000000000012e+01 -4.613456000000000223e+00 -1.091904999999999975e-04
1.584776500000000077e+01 9.574460000000000193e-01 1.959562700000000035e+01 5.575591000000000401e-04 1.999096899999999977e+01 4.596070300000000231e+01 3.197336999999999916e-09 2.552657999999999916e+01 -7.408017000000000074e+00 -1.678182999999999921e-04
1.504548999999999914e+01 9.350249999999999950e-01 2.696580200000000005e+01 7.499286999999999880e-04 2.719361100000000064e+01 4.377209700000000225e+01 4.027760999999999653e-09 3.522046999999999883e+01 -1.161003999999999969e+01 -2.497418999999999746e-04
1.428142000000000067e+01 9.039340000000000153e-01 3.784119599999999650e+01 1.014457000000000076e-03 3.782614699999999885e+01 4.168771300000000224e+01 4.892483999999999666e-09 4.657291000000000025e+01 -1.775151999999999930e+01 -3.606813000000000055e-04
1.355373400000000039e+01 8.620959999999999734e-01 5.355992299999999773e+01 1.370235999999999937e-03 5.312766200000000083e+01 3.970258599999999660e+01 5.747276000000000410e-09 5.915702999999999889e+01 -2.681328999999999851e+01 -5.098296000000000425e-04
1.286069999999999958e+01 8.073280000000000456e-01 7.560071499999999389e+01 1.838269999999999921e-03 7.441661200000000065e+01 3.781198899999999696e+01 6.546212999999999592e-09 7.239021999999999935e+01 -3.959814000000000078e+01 -7.052127000000000048e-04
1.220066699999999926e+01 7.374140000000000139e-01 1.061167099999999976e+02 2.443865999999999834e-03 1.035551499999999976e+02 3.601142099999999857e+01 7.238785999999999946e-09 8.555052999999999486e+01 -5.786549999999999727e+01 -9.595978999999999490e-04
1.157206399999999924e+01 6.501930000000000209e-01 1.484295309999999972e+02 3.218047999999999829e-03 1.439082029999999861e+02 3.429659199999999686e+01 8.968148000000000493e-09 1.128160000000000025e+02 -8.458043999999999585e+01 -1.289893000000000072e-03
1.097339500000000001e+01 5.436400000000000121e-01 2.071834920000000011e+02 4.200652000000000032e-03 1.984695140000000038e+02 3.266342300000000165e+01 9.496419999999999349e-09 1.267826000000000022e+02 -1.237042000000000002e+02 -1.720664000000000004e-03
1.040323399999999943e+01 4.159280000000000199e-01 2.895139919999999734e+02 5.441274999999999758e-03 2.728464109999999891e+02 3.110802400000000034e+01 9.862112000000000199e-09 1.394105999999999881e+02 -1.821931999999999903e+02 -2.282081000000000040e-03
9.860224000000000544e+00 2.654830000000000245e-01 4.062207359999999881e+02 7.027079999999999785e-03 3.741267869999999789e+02 2.962668999999999997e+01 1.004915999999999924e-08 1.501435999999999922e+02 -2.709331999999999994e+02 -3.060066000000000175e-03
9.343071000000000126e+00 9.098399999999999543e-02 5.703537989999999809e+02 9.051778999999999381e-03 5.080167270000000030e+02 2.821589799999999926e+01 9.984791999999999614e-09 1.574440999999999917e+02 -4.008392999999999802e+02 -4.097100000000000221e-03
8.850543999999999301e+00 0.000000000000000000e+00 8.019478440000000319e+02 1.159368000000000030e-02 6.807132329999999456e+02 2.687228400000000050e+01 9.746226999999999622e-09 1.620092999999999961e+02 -5.948052999999999884e+02 -5.396416999999999707e-03
8.381470999999999449e+00 0.000000000000000000e+00 1.055026227000000063e+03 1.422486000000000063e-02 8.476913980000000493e+02 2.559265200000000107e+01 9.376783000000000499e-09 1.640868000000000109e+02 -7.251335000000000264e+02 -5.909857999999999605e-03
7.934733999999999732e+00 0.000000000000000000e+00 1.304913174999999910e+03 1.680722000000000119e-02 9.882537579999999480e+02 2.437395499999999871e+01 8.877801999999999904e-09 1.634039999999999964e+02 -8.174668000000000347e+02 -6.147872999999999880e-03
7.509272000000000169e+00 0.000000000000000000e+00 1.546898267000000033e+03 1.930573000000000011e-02 1.098720986999999923e+03 2.321329300000000018e+01 8.282617999999999449e-09 1.602683000000000106e+02 -9.057148999999999432e+02 -6.305619999999999628e-03
7.104068999999999967e+00 0.000000000000000000e+00 1.776268154000000095e+03 2.169302999999999856e-02 1.177239953000000014e+03 2.210790000000000077e+01 7.633850999999999553e-09 1.552426000000000101e+02 -9.873138999999999896e+02 -6.387676999999999591e-03
